string_id	ENGLISH	FR	ITALIAN	GERMAN	SPANISH	RUSSIAN	PORTUGUESE	KOREAN	CHINESE - SIMPLIFIED	CHINESE - TRADITIONAL	JAPANESE	ARABIC	THAI
ach_18_desc_slimebits	Defeat {number0} Slime-Blocks	Défaites  {number0} Slime-Blocks	Sconfiggi  {number0} Slime-Blocks	Niederlage {number0} Slime-Blocks	Derrota  {number0} Slime-Blocks	Победить  {number0} Slime-Blocks	Derrote  {number0} Slime-Blocks	 {number0} Slime-Blocks 없애시오	消灭{number0}个粘液块块	打敗 {number0} Slime-Blocks	{number0} Slime-Blocksを倒す	Defeat {number0} Slime-Blocks	 ความพ่ายแพ้ {number0} Slime-Blocks
ach_19_desc_bigbluebits	Defeat {number0} BigBlu-Blocks	Défaites  {number0} BigBlu-Blocks	Sconfiggi  {number0} BigBlu-Blocks	Niederlage {number0} BigBlu-Blocks	Derrota  {number0} BigBlu-Blocks	Победить  {number0} BigBlu-Blocks	Derrote  {number0} BigBlu-Blocks	 {number0} BigBlu-Blocks 없애시오	消灭{number0}个大蓝块块	打敗 {number0} BigBlu-Blocks	{number0} BigBlu-Blocksを倒す	Defeat {number0} BigBlu-Blocks	 ความพ่ายแพ้ {number0} BigBlu-Blocks
ach_20_desc_berserkerbits	Defeat {number0} Berserker-Blocks	Défaites  {number0} Berserker-Blocks	Sconfiggi  {number0} Berserker-Blocks	Niederlage {number0} Berserker-Blocks	Derrota  {number0} Berserker-Blocks	Победить  {number0} Berserker-Blocks	Derrote  {number0} Berserker-Blocks	 {number0} Berserker-Blocks 없애시오	消灭{number0}个狂暴块块	打敗 {number0} Berserker-Blocks	{number0} Berserker-Blocksを倒す	Defeat {number0} Berserker-Blocks	 ความพ่ายแพ้ {number0} Berserker-Blocks
ach_21_desc_3_WO	Earn 3 Stars on Woodland Overpass	Gagnez 3 étoiles sur Passerelle forestière	Guadagna 3 Stelle sulle Cavalcavia del Bosco	Verdienen Sie 3 Sterne auf dem Woodland Überführung	Ganhe 3 estrelas nas Pasarela del Bosque	Заработать 3 Звезды на Лесная Эстакада	Ganhe 3 estrelas nas Quedas de grama	 삼림지대 고가 도로 3 스타를 구하십시오.	在林地交点获得三颗星星	赚3星林地立交桥	森の陸橋 の3スターを獲得	كسب 3 نجوم على ممر علوي وودلاند	ได้รับดาว 3 ดวงบน ทางข้ามวูดแลนด์ 
ach_22_desc_3_MR	Earn 3 Stars on Murky Rainforest	Gagnez 3 étoiles sur Forêt tropicale Sombre	Guadagna 3 Stelle sulle Foresta Piovosa Oscura	Verdienen Sie 3 Sterne auf dem Düstere Regenwald	Ganhe 3 estrelas nas Selva Tenebrosa	Заработать 3 Звезды на Пасмурный Тропический Лес	Ganhe 3 estrelas nas Floresta tropical sombria 	 흐린 레인포레스트 3 스타를 구하십시오.	在热带雨林获得三颗星星	赚3星热带雨林	ムルキーレインフォレスト の3スターを獲得	كسب 3 نجوم على الغابات المطيرة الغامضة	ได้รับดาว 3 ดวงบน ป่าฝนมืดมน 
ach_23_desc_3_TD	Earn 3 Stars on Timberlands Dusk	Gagnez 3 étoiles sur Crépuscule Timberlands	Guadagna 3 Stelle sulle Foresta del Tramonto	Verdienen Sie 3 Sterne auf dem Timberlands Dämmerung	Ganhe 3 estrelas nas Crepusculo de Tierras Madereras	Заработать 3 Звезды на Сумеречные Лесные угодья 	Ganhe 3 estrelas nas Crepúsculo de Timberlands 	 팀버랜드 새벽 3 스타를 구하십시오.	在黄昏暮地获得三颗星星	赚3星木材黄昏	ティンバーランドの夕暮れ の3スターを獲得	كسب 3 نجوم على مشجرة الغسق	ได้รับดาว 3 ดวงบน ทิมเบอร์แลนด์พลบค่ำ 
ach_24_desc_3_CC	Earn 3 Stars on Creaky Cavern	Gagnez 3 étoiles sur Grinçant Caverne	Guadagna 3 Stelle sulle Caverna Scricchiolante	Verdienen Sie 3 Sterne auf dem Knarrende Höhle	Ganhe 3 estrelas nas Caverna Rechinante	Заработать 3 Звезды на Скрипучая Пещера	Ganhe 3 estrelas nas Caverna antiga 	삐걱거리는 동굴  3 스타를 구하십시오.	在上古山洞获得三颗星星	赚3星奇怪的洞穴	クレイジーキャバン の3スターを獲得	كسب 3 نجوم على الكهف مخيف	ได้รับดาว 3 ดวงบน ถ้ำโบราณ 
ach_25_desc_3_MB	Earn 3 Stars on Misty Boardwalk	Gagnez 3 étoiles sur Brumeux Promenade	Guadagna 3 Stelle sulle Passeggiata Nebbiosa	Verdienen Sie 3 Sterne auf dem Misty Boardwalk	Ganhe 3 estrelas nas Paseo Brumoso	Заработать 3 Звезды на Туманная Тропа	Ganhe 3 estrelas nas Calçada em névoas! 	 안개의 보드워크 3 스타를 구하십시오.	在迷雾平原获得三颗星星	赚3星薄雾板块	ミスティ・ボードウォーク の3スターを獲得	كسب 3 نجوم على ممر الضبابية	ได้รับดาว 3 ดวงบน เส้นทางเลือนราง 
ach_26_desc_3_GR	Earn 3 Stars on Glacial Ravine	Gagnez 3 étoiles sur Ravin Glacial	Guadagna 3 Stelle sulle Burrone Glaciale	Verdienen Sie 3 Sterne auf dem Eiszeit Schlucht	Ganhe 3 estrelas nas Barranco Glacial	Заработать 3 Звезды на Ледяное Ущелье	Ganhe 3 estrelas nas Ravina Glacial 	 빙하 협곡 3 스타를 구하십시오.	在冰川裂谷获得三颗星星	赚3星冰川峡谷	氷河渓谷の3スターを獲得	كسب 3 نجوم على الجليدية رافين	ได้รับดาว 3 ดวงบน หุบเขาน้ำแข็ง 
ach_27_desc_3_VC	Earn 3 Stars on Volcanic Cliffs	Gagnez 3 étoiles sur Falaises volcaniques	Guadagna 3 Stelle sulle Scogliere Vulcaniche	Verdienen Sie 3 Sterne auf dem Vulkanische Felsen	Ganhe 3 estrelas nas Acantilado Volcanico	Заработать 3 Звезды на Волканический Утес	Ganhe 3 estrelas nas Penhascos Vulcânicos 	 볼케이노 저벽 3 스타를 구하십시오.	在火山悬崖获得三颗星星	赚3星火山悬崖	火山崖 の3スターを獲得	كسب 3 نجوم على المنحدرات البركانية	ได้รับดาว 3 ดวงบน หน้าผาภูเขาไฟ 
ach_28_desc_3_RC	Earn 3 Stars on Radiant Courtyard	Gagnez 3 étoiles sur Courtyard Radiant	Guadagna 3 Stelle sulle Cortile Radioso	Verdienen Sie 3 Sterne auf dem Radiant Innenhof	Ganhe 3 estrelas nas Radiante Patio	Заработать 3 Звезды на Лучистый Двор 	Ganhe 3 estrelas nas Pátio radiante. 	빛나는 코트야드  3 스타를 구하십시오.	在烈阳天井获得三颗星星	赚3星辐射庭院	ラディアントコートヤード の3スターを獲得	كسب 3 نجوم على فناء مشع	ได้รับดาว 3 ดวงบน ลานโชติช่วง
ach_29_desc_3_MF	Earn 3 Stars on Midnight Forest	Gagnez 3 étoiles sur Forêt de minuit	Guadagna 3 Stelle sulle Foresta diella Mezzanotte	Verdienen Sie 3 Sterne auf dem 24:00 Wald	Ganhe 3 estrelas nas Bosque Medianoche	Заработать 3 Звезды на Полуночный Лес 	Ganhe 3 estrelas nas Floresta da meia-noite 	밤의 숲  3 스타를 구하십시오.	在午夜密林获得三颗星星	赚3星午夜森林	夜中森 の3スターを獲得	كسب 3 نجوم على غابة منتصف الليل	ได้รับดาว 3 ดวงบน ป่ามิดไนท์ 
ach_30_desc_3_SF	Earn 3 Stars on Sakura Falls	Gagnez 3 étoiles sur Sakura Chutes	Guadagna 3 Stelle sulle Cascate di Sakura	Verdienen Sie 3 Sterne auf dem Sakura fällt	Ganhe 3 estrelas nas Caídas Sakura	Заработать 3 Звезды на Водопад Сакура 	Ganhe 3 estrelas nas Quedas Sakura 	사쿠라 폭포  3 스타를 구하십시오.	在樱花瀑布获得三颗星星	赚3星樱花瀑布	さくらの滝 の3スターを獲得	كسب 3 نجوم على شلالات ساكورا	ได้รับดาว 3 ดวงบน น้ำตกซากุระ 
ach_31_desc_3_BA	Earn 3 Stars on Blizzard Abyss	Gagnez 3 étoiles sur Blizzard Abîme	Guadagna 3 Stelle sulle Abisso della Bufera di Neve	Verdienen Sie 3 Sterne auf dem Blizzard Abgrund	Ganhe 3 estrelas nas Abismo Tormenta	Заработать 3 Звезды на Снежная Бездна 	Ganhe 3 estrelas nas Abismo de Nevasca 	블리자드 골짜기  3 스타를 구하십시오.	在暴雪深渊获得三颗星星	赚3星暴雪深渊	ブリザードアビス の3スターを獲得	كسب 3 نجوم على الهاوية عاصفة ثلجية	ได้รับดาว 3 ดวงบน พายุหิมะโลกันทร์ 
ach_32_desc_3_MC	Earn 3 Stars on Murky Cross	Gagnez 3 étoiles sur Sombre Traverser	Guadagna 3 Stelle sulle Passaggio Oscuro	Verdienen Sie 3 Sterne auf dem Düstere Kreuz	Ganhe 3 estrelas nas Cruce Tenebroso	Заработать 3 Звезды на Пасмурный Перекресток 	Ganhe 3 estrelas nas Cruzamento sombrio 	어둠컴컴한 크로스  3 스타를 구하십시오.	在交错沼地获得三颗星星	赚3星默克十字	ムルキスクロス の3スターを獲得	كسب 3 نجوم على الصليب مزدحم	ได้รับดาว 3 ดวงบน กางเขนมืดมน 
ach_33_desc_3_BB	Earn 3 Stars on Blazing Bedrocks	Gagnez 3 étoiles sur Brûlant Grimaces	Guadagna 3 Stelle sulle Rocce Fiammeggianti	Verdienen Sie 3 Sterne auf dem Blazing Muttergesteine	Ganhe 3 estrelas nas Cimientos Ardientes	Заработать 3 Звезды на Пылающие Скалы 	Ganhe 3 estrelas nas Alicerces em chamas 	 블레이징 베드로크 3 스타를 구하십시오.	在炽热基岩获得三颗星星	赚3星炽热的基石	燃える岩盤 の3スターを獲得	كسب 3 نجوم على الصخور الحارقة	ได้รับดาว 3 ดวงบน ชั้นหินร้อนแรง 
ach_34_desc_upgradeviking	Upgrade Viking 3 times	Mettre à niveau Viking 3 fois	Rinforza Vichingo 3 volte	Upgrade Viking 3 Mal	Actualiza al Vikingo  3 veces 	Обновить Викинг 3 раза Викинг 	Melhore Viking  3 vezes 	바이킹  3번 업그레이드 함 	升级维京战士3次	 升級海盗 3次	バイキング  3回アップグレード	Upgrade Viking 3 times	อัพเกรดธน ไวกิ้ง  3 ครั้ง
ach_35_desc_upgradesoldier	Upgrade Soldier 3 times	Mettre à niveau Soldat 3 fois	Rinforza Soldato  3 volte	Upgrade Soldat 3 Mal	Actualiza al Soldado  3 veces 	Обновить Солдат 3 раза	Melhore Soldado  3 vezes 	군인  3번 업그레이드 함 	升级火箭兵3次	 升級老土 3次	兵士  3回アップグレード	Upgrade Soldier 3 times	อัพเกรดธน ทหาร  3 ครั้ง
ach_36_desc_upgradefrumpy	Upgrade Frumpy 3 times	Mettre à niveau Frumpy 3 fois	Rinforza Sciattona  3 volte	Upgrade Frumpy 3 Mal	Actualiza al Fruncido 3 veces 	Обновить Старомодник  3 раза 	Melhore Antigo  3 vezes 	울창이  3번 업그레이드 함 	升级豪猪3次	 升級忍者 3次	ふらふら  3回アップグレード	Upgrade Frumpy 3 times	อัพเกรดธน Frumpy  3 ครั้ง
ach_37_desc_upgradeninja	Upgrade Ninja 3 times	Mettre à niveau Ninja 3 fois	Rinforza Ninja  3 volte	Upgrade Ninja 3 Mal	Actualiza al Ninja  3 veces 	Обновить Ниндзя  3 раза 	Melhore Ninja  3 vezes 	닌자  3번 업그레이드 함 	升级忍者3次	 升級小猪 3次	忍者  3回アップグレード	Upgrade Ninja 3 times	อัพเกรดธน นินจา  3 ครั้ง
ach_38_desc_upgradepiggy	Upgrade Piggy 3 times	Mettre à niveau Porcin 3 fois	Rinforza Maialino  3 volte	Upgrade Piggy 3 Mal	Actualiza al Cerdito  3 veces 	Обновить Поросенок  3 раза 	Melhore Porquinho  3 vezes 	돼지  3번 업그레이드 함 	升级小猪3次	 升級北極熊 3次	ピギー  3回アップグレード	Upgrade Piggy 3 times	อัพเกรดธน Piggy  3 ครั้ง
ach_39_desc_upgradepolar	Upgrade Polar 3 times	Mettre à niveau Polaire 3 fois	Rinforza Orso Polare  3 volte	Upgrade Polar 3 Mal	Actualiza al Polar  3 veces 	Обновить Полярник  3 раза 	Melhore Polar  3 vezes 	폴러  3번 업그레이드 함 	升级北极熊3次	 升級網球 3次	極座標  3回アップグレード	Upgrade Polar 3 times	อัพเกรดธน Polar  3 ครั้ง
ach_40_desc_upgradetennis	Upgrade Tennis 3 times	Mettre à niveau Tennis 3 fois	Rinforza Tennis  3 volte	Upgrade Tennis 3 Mal	Actualiza al Tenis  3 veces 	Обновить Теннис  3 раза 	Melhore Tênis  3 vezes 	테니스  3번 업그레이드 함 	升级网球手3次	  升級網球3次	テニス  3回アップグレード	Upgrade Tennis 3 times	อัพเกรดธน เทนนิส  3 ครั้ง
ach_41_desc_upgradeflame	Upgrade Flame 3 times	Mettre à niveau Flamme 3 fois	Rinforza Fiamma  3 volte	Upgrade Flamme 3 Mal	Actualiza al Flama  3 veces 	Обновить Пламя  3 раза 	Melhore Chamas  3 vezes 	화염  3번 업그레이드 함 	升级烈火3次	 升級火焰 3次	火炎  3回アップグレード	Upgrade Flame 3 times	อัพเกรดธน เปลวไฟ  3 ครั้ง
ach_42_desc_upgradebee	Upgrade Bee 3 times	Mettre à niveau abeille 3 fois	Rinforza Ape  3 volte	Upgrade Biene 3 Mal	Actualiza al Abeja  3 veces 	Обновить Пчела  3 раза 	Melhore Abelha  3 vezes 	벌  3번 업그레이드 함 	升级蜜蜂3次	 升級蜜蜂3次	蜂  3回アップグレード	Upgrade Bee 3 times	อัพเกรดธน ผึ้ง  3 ครั้ง
ach_43_desc_upgradeogre	Upgrade Ogre 3 times	Mettre à niveau Ogre 3 fois	Rinforza Orco  3 volte	Upgrade Ogre 3 Mal	Actualiza al Ogro  3 veces 	Обновить Огр  3 раза 	Melhore Ogro  3 vezes 	거인  3번 업그레이드 함 	升级巨魔3次	 升級怪物 3次	鬼  3回アップグレード	Upgrade Ogre 3 times	อัพเกรดธน โอเกอร์  3 ครั้ง
ach_44_desc_upgradewayno	Upgrade Wayno 3 times	Mettre à niveau Wayno 3 fois	Rinforza Wayno  3 volte	Upgrade Wanyo 3 Mal	Actualiza al Wayno  3 veces 	Обновить Вэйно 3 раза 	Melhore Wayno  3 vezes 	웨이노  3번 업그레이드 함 	升级幼龙3次	 升級Wayno 3次	ウェイノ  3回アップグレード	Upgrade Wayno 3 times	อัพเกรดธน Wayno  3 ครั้ง
